	Age	Education	Marital_Status	Income	Children	daysCustomerFor	Recency	Wines	Fruits	Meat	Fish	Sweets	Total_Spent	Gold	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	PurchaseNum	NumStorePurchases	NumWebVisitsMonth	Total_campaigns_accepted	Complain	Cust_Seniority	Clusters
1469	52	UG	Married	67419.0	1	689	29	846	84	352	91	56	1471	42	4	9	4	21	8	5	0	0	Old	3
1470	52	UG	Married	23162.0	2	350	82	8	3	9	19	4	65	22	3	1	1	5	3	6	0	0	New	4
1471	45	UG	Married	34380.0	1	669	68	72	7	58	13	1	175	24	4	4	1	8	3	8	0	0	Old	2
1472	56	UG	Single	34704.0	1	588	65	29	0	5	0	1	40	5	1	1	0	4	3	5	0	0	Old	2
1473	53	PG	Married	94871.0	2	1062	99	169	24	553	188	0	1078	144	1	8	5	17	4	7	3	0	Old	3
1474	64	UG	Married	65148.0	1	750	9	460	35	422	33	12	1115	153	2	6	6	19	7	4	0	0	Old	3
1475	68	UG	Married	39898.0	1	369	20	69	8	26	12	7	134	12	2	3	0	7	4	7	0	0	New	4
1476	66	PG	Single	64857.0	0	743	78	556	14	717	210	0	1540	43	1	7	5	22	10	4	0	0	Old	3
1477	52	PG	Married	59892.0	1	663	26	73	0	13	0	1	87	0	1	2	1	6	3	3	0	0	Old	2
1478	35	PG	Single	41020.0	0	404	68	112	1	54	7	7	217	36	1	3	2	9	4	3	0	0	Old	2
1479	61	PG	Married	57072.0	1	316	79	944	0	60	0	0	1034	30	2	7	5	25	13	5	1	0	New	1
1480	43	UG	Single	60474.0	1	701	25	265	199	303	234	9	1180	170	7	10	2	24	12	7	0	0	Old	3
1481	62	UG	Married	62807.0	1	827	83	526	28	135	10	21	819	99	3	5	3	20	12	5	0	0	Old	0
1482	41	UG	Married	19414.0	1	416	32	2	3	12	3	5	32	7	1	1	0	4	3	8	0	0	Old	2
1483	42	UG	Married	19107.0	1	471	49	2	4	9	10	5	46	16	2	1	0	4	3	7	0	0	Old	2
1484	46	UG	Married	75484.0	1	1032	50	378	97	259	197	194	1159	34	2	7	3	16	6	4	0	0	Old	3
1485	46	PG	Single	70379.0	1	643	84	553	25	142	65	67	860	8	3	6	3	22	13	4	0	0	Old	0
1486	52	PG	Married	79419.0	0	167	96	751	127	687	20	15	1631	31	1	4	6	14	4	2	0	0	New	1
1487	76	PG	Married	64014.0	3	61	56	406	0	30	0	0	444	8	7	8	2	15	5	7	1	0	New	4
1488	67	UG	Married	76998.0	1	400	85	1449	89	161	69	35	1910	107	2	11	8	27	8	6	1	0	Old	3
1489	50	PG	Married	49854.0	1	421	63	123	17	171	39	0	380	30	5	6	2	13	5	6	0	0	Old	0
1490	51	PG	Married	60585.0	2	530	17	267	42	309	55	42	736	21	10	7	4	20	9	5	1	0	Old	0
1491	72	PG	Single	42873.0	2	684	11	209	0	40	3	2	269	15	4	6	1	11	4	8	0	0	Old	0
1492	34	UG	Married	87679.0	0	497	62	1259	172	815	97	148	2524	33	1	7	11	28	10	4	4	0	Old	3
1493	44	UG	Married	57867.0	1	695	48	344	35	178	15	23	612	17	7	7	2	18	9	6	0	0	Old	0
1494	32	UG	Married	35765.0	1	389	86	22	3	30	0	5	75	15	2	2	0	6	4	6	0	0	Old	2
1495	63	UG	Married	65492.0	0	314	73	247	161	295	210	85	1045	47	2	4	7	24	13	2	0	0	New	1
1496	45	UG	Single	32952.0	1	693	36	38	0	12	3	1	55	1	1	2	0	5	3	7	0	0	Old	2
1497	53	PG	Married	53374.0	1	842	34	896	10	101	13	10	1064	34	6	4	2	15	9	9	2	0	Old	0
1498	63	UG	Married	71706.0	1	753	16	931	56	253	91	98	1443	14	4	9	5	21	7	5	0	0	Old	3
1499	34	UG	Married	68487.0	0	692	48	758	12	385	33	89	1366	89	1	9	7	29	13	4	0	0	Old	3
1500	47	PG	Married	53253.0	2	399	61	216	9	57	20	9	436	125	7	4	3	12	5	5	0	0	Old	0
1501	49	UG	Single	31163.0	1	296	54	2	3	10	11	2	38	10	1	1	0	4	3	6	0	0	New	4
1502	45	UG	Married	42014.0	1	841	56	244	15	108	4	15	436	50	6	7	1	14	6	8	1	0	Old	0
1503	49	PG	Married	54108.0	2	939	74	539	6	91	8	6	747	97	13	8	2	19	9	8	0	0	Old	0
1504	67	PG	Single	49667.0	0	838	35	1181	26	120	17	13	1396	39	2	5	10	20	5	8	2	0	Old	0
1505	48	PG	Married	63206.0	0	261	65	750	8	125	11	8	928	26	1	4	3	13	6	2	1	0	New	1
1506	50	PG	Married	57136.0	2	455	48	306	5	109	21	109	642	92	9	5	2	17	10	6	0	0	Old	0
1507	47	UG	Married	46772.0	1	878	88	350	104	189	197	151	1048	57	6	11	8	24	5	8	1	0	Old	3
1508	51	PG	Married	78931.0	0	407	19	331	197	170	58	152	943	35	1	2	8	23	13	1	0	0	Old	3
1509	64	UG	Married	53977.0	1	487	21	620	16	165	0	24	907	82	5	5	5	22	12	5	0	0	Old	0
1510	34	UG	Married	84219.0	0	307	27	434	137	400	45	137	1198	45	1	3	4	17	10	1	0	0	New	1
1511	47	PG	Single	46098.0	2	840	86	57	0	27	0	0	120	36	4	3	2	7	2	8	0	0	Old	2
1512	57	UG	Married	73538.0	1	741	92	811	76	428	99	137	1658	107	3	10	4	23	9	7	0	0	Old	3
1513	36	UG	Married	79529.0	0	223	1	423	42	706	73	197	1638	197	1	4	8	21	9	2	0	0	New	1
1514	45	UG	Married	20981.0	0	585	14	2	12	10	6	13	73	30	1	3	1	6	2	8	1	0	Old	2
1515	42	UG	Single	51766.0	1	33	74	60	51	87	6	20	275	51	2	4	2	10	4	5	0	0	New	4
1516	60	UG	Married	55759.0	1	738	84	675	0	85	10	7	854	77	5	10	3	21	8	8	0	0	Old	0
1517	44	UG	Married	33039.0	1	453	4	30	8	12	8	8	78	12	1	2	0	6	4	5	0	0	Old	2
1518	50	PG	Married	37787.0	1	442	50	40	1	40	4	3	106	18	1	3	0	6	3	8	0	0	Old	2
1519	52	UG	Single	27242.0	1	755	2	3	17	26	20	1	106	39	2	2	0	5	3	9	1	0	Old	2
1520	39	PG	Single	87188.0	0	640	73	910	111	724	49	74	1923	55	1	10	2	18	6	3	1	0	Old	3
1521	51	UG	Married	69930.0	0	559	21	252	98	827	219	70	1662	196	1	4	5	21	12	3	0	0	Old	3
1522	46	UG	Single	37697.0	1	157	82	34	6	21	11	4	84	8	1	2	1	6	3	6	0	0	New	4
1523	49	PG	Married	37401.0	1	184	14	19	3	19	3	1	48	3	2	2	0	5	3	7	0	0	New	4
1524	49	UG	Single	3502.0	1	602	56	2	1	1	0	0	5	1	0	0	0	0	0	14	0	0	Old	2
1525	46	UG	Married	58597.0	2	746	20	490	0	184	10	28	733	21	12	7	4	20	9	7	0	0	Old	0
1526	74	PG	Single	82032.0	0	216	54	332	194	377	149	125	1234	57	0	4	6	17	7	1	0	0	New	1
1527	64	UG	Married	28087.0	2	754	77	53	8	17	13	0	112	21	3	2	2	6	2	7	0	0	Old	2
1528	35	PG	Single	74004.0	0	285	5	784	48	560	42	176	1658	48	1	4	6	14	4	3	3	0	New	1
1529	62	UG	Married	19740.0	1	622	65	7	11	3	10	4	55	20	2	1	1	5	3	5	0	0	Old	2
1530	47	UG	Married	57036.0	1	754	33	1171	43	219	19	14	1513	47	4	6	3	22	13	9	1	0	Old	0
1531	64	UG	Married	53083.0	2	570	65	215	7	33	3	0	271	13	6	5	1	11	5	7	1	0	Old	0
1532	47	PG	Married	69283.0	1	175	41	674	62	134	0	26	904	8	4	7	3	23	13	5	0	0	New	1
1533	47	PG	Single	46098.0	2	840	86	57	0	27	0	0	120	36	4	3	2	7	2	8	1	0	Old	2
1534	34	UG	Married	23331.0	1	971	92	5	36	7	0	10	103	45	2	3	0	6	3	8	0	0	Old	2
1535	34	UG	Single	23331.0	1	940	97	104	20	101	24	15	269	5	6	5	1	11	5	9	0	0	Old	2
1536	33	UG	Single	9255.0	1	351	91	9	0	7	2	0	22	4	1	1	1	4	2	8	0	0	New	4
1537	63	PG	Single	67786.0	0	512	0	431	82	441	80	20	1156	102	1	3	6	15	6	1	1	0	Old	3
1538	51	PG	Married	71969.0	1	781	59	1000	0	76	0	0	1086	10	3	3	4	16	9	8	1	0	Old	0
1539	55	PG	Single	59235.0	1	370	4	448	40	469	80	0	1128	91	3	11	2	25	12	7	0	0	New	1
1540	33	UG	Married	31928.0	1	253	5	33	4	24	4	2	72	5	2	3	0	7	4	7	0	0	New	4
1541	61	PG	Married	74881.0	2	490	48	505	72	270	36	27	964	54	4	9	2	23	12	5	0	0	Old	0
1542	44	UG	Married	65819.0	0	737	99	267	38	701	149	165	1383	63	1	5	4	19	10	3	0	0	Old	3
1543	69	PG	Single	51411.0	3	559	81	14	0	3	0	0	18	1	1	0	0	3	3	5	0	0	Old	2
1544	58	UG	Single	51983.0	1	827	95	631	0	115	10	7	793	30	3	9	2	21	10	7	0	0	Old	0
1545	36	PG	Married	42386.0	1	692	43	65	4	16	0	4	100	11	1	3	0	6	3	8	0	0	Old	2
1546	35	UG	Married	30390.0	0	665	5	10	12	12	25	1	80	20	1	2	0	5	3	6	0	0	Old	2
1547	59	UG	Single	30983.0	0	816	50	51	4	50	12	1	167	49	1	4	0	7	3	8	1	0	Old	2
1548	65	UG	Single	66033.0	1	685	76	293	35	179	46	59	677	65	2	8	3	18	7	7	0	0	Old	0
1549	47	UG	Married	37284.0	2	617	46	11	1	2	2	1	23	6	1	0	0	3	3	6	0	0	Old	2
1550	71	PG	Single	57530.0	1	361	68	50	1	27	6	7	92	1	1	1	1	6	4	1	0	0	New	4
1551	57	UG	Married	76800.0	0	125	33	173	26	255	35	71	641	81	1	4	4	15	7	1	0	0	New	1
1552	66	UG	Married	63943.0	1	1031	50	423	184	368	13	97	1106	21	1	6	4	16	6	5	0	0	Old	3
1553	60	UG	Married	76081.0	0	197	85	292	30	415	63	33	1033	200	1	4	5	13	4	2	1	0	New	1
1554	48	UG	Married	67445.0	1	728	63	757	80	217	29	80	1174	11	5	9	6	27	12	6	0	0	Old	0
1555	55	PG	Married	37054.0	2	447	89	12	1	6	0	1	25	5	2	1	0	4	3	7	0	0	Old	2
1556	60	PG	Married	47175.0	2	769	81	167	2	44	6	2	240	19	7	4	2	10	4	8	2	0	Old	0
1557	46	UG	Single	31859.0	1	540	77	3	1	3	8	0	20	5	1	1	0	3	2	7	0	0	Old	2
1558	61	UG	Single	27215.0	3	682	50	30	5	22	8	9	102	28	4	2	1	7	4	6	0	0	Old	2
1559	46	PG	Single	70179.0	1	503	10	532	88	168	69	44	1034	133	3	7	3	23	13	5	0	0	Old	3
1560	39	UG	Married	39922.0	1	660	30	29	12	59	19	1	156	36	2	3	0	7	4	8	0	0	Old	2
1561	46	PG	Married	49681.0	2	604	66	411	0	26	0	0	458	21	6	7	1	15	7	7	0	0	Old	0
1562	34	UG	Married	24645.0	1	1060	16	5	3	4	4	1	17	0	1	1	0	3	2	8	0	0	Old	2
1563	68	UG	Single	79865.0	1	171	12	71	99	278	185	121	792	38	1	5	10	20	5	1	0	0	New	1
1564	37	UG	Married	44322.0	1	173	30	46	0	40	3	0	92	3	2	3	0	6	3	8	0	0	New	4
1565	70	UG	Single	47958.0	1	686	8	268	11	88	15	3	407	22	2	6	3	14	5	5	0	0	Old	0
1566	58	PG	Single	63972.0	1	1028	93	928	63	254	0	12	1269	12	4	5	4	19	10	4	1	0	Old	0
1567	68	UG	Married	75315.0	1	235	14	459	15	171	142	23	841	31	2	5	4	21	12	2	0	0	New	1
1568	72	PG	Married	55517.0	2	800	53	483	0	108	0	6	633	36	5	11	1	18	6	9	1	0	Old	0
1569	65	PG	Married	75283.0	3	619	26	733	9	180	12	19	1019	66	11	6	3	14	5	4	0	0	Old	0
1570	76	PG	Single	82800.0	0	742	23	1006	22	115	59	68	1315	45	1	7	6	25	12	3	3	0	Old	3
1571	68	UG	Married	38998.0	2	1000	92	34	1	14	0	0	54	5	3	2	0	5	3	8	0	1	Old	2
1572	31	PG	Single	90638.0	0	296	29	1156	120	915	94	144	2525	96	1	3	4	17	10	1	2	0	New	1
1573	36	PG	Married	27161.0	1	404	41	7	4	23	7	0	52	11	1	1	0	4	3	7	0	0	Old	2
1574	45	UG	Married	42014.0	1	841	56	244	15	108	4	15	436	50	6	7	1	14	6	8	1	0	Old	0
1575	62	PG	Married	38201.0	1	617	19	233	0	23	0	0	268	12	4	5	1	11	5	8	0	0	Old	2
1576	40	UG	Married	45203.0	2	258	4	35	3	67	10	8	147	24	1	3	1	7	3	6	1	0	New	4
1577	75	PG	Married	81574.0	0	222	89	1252	0	465	46	35	1798	0	1	4	5	17	8	1	2	0	New	1
1578	30	UG	Married	34935.0	0	533	71	34	4	66	3	10	137	20	1	2	1	7	4	7	0	0	Old	2
1579	46	PG	Single	60482.0	1	682	81	255	43	134	37	14	507	24	1	7	2	16	7	7	0	0	Old	0
1580	66	UG	Married	34633.0	3	317	31	8	1	5	0	0	15	1	1	1	0	3	2	6	0	0	New	4
1581	75	PG	Married	78093.0	0	389	53	368	32	639	13	43	1105	10	1	4	7	16	5	1	0	0	Old	3
1582	72	UG	Single	82460.0	0	662	78	255	47	573	52	32	974	15	1	5	3	14	6	1	0	0	Old	3
1583	56	PG	Married	45903.0	1	227	80	33	8	10	2	10	66	3	2	2	1	6	3	4	0	0	New	4
1584	35	UG	Single	81361.0	0	284	18	163	23	424	27	65	778	76	1	3	10	26	13	1	1	0	New	1
1585	49	PG	Single	35860.0	2	201	37	15	0	8	4	2	49	20	2	1	1	4	2	5	2	0	New	4
1586	70	PG	Married	40442.0	2	839	52	45	12	52	25	22	169	13	4	3	1	8	4	7	1	0	Old	2
1587	57	UG	Married	61482.0	0	162	39	48	58	68	16	66	299	43	1	3	2	11	6	2	0	0	New	4
1588	42	UG	Married	34968.0	1	428	11	158	6	45	8	2	221	2	7	3	2	10	5	7	0	0	Old	2
1589	35	UG	Married	75794.0	0	347	33	754	160	625	63	32	1682	48	1	7	5	24	12	3	1	0	New	1
1590	60	PG	Married	31497.0	1	907	22	108	1	28	13	1	155	4	2	3	1	8	4	8	0	0	Old	2
1591	67	UG	Married	74268.0	0	660	83	199	66	315	97	174	892	41	1	4	3	12	5	2	0	0	Old	3
1592	34	UG	Married	13724.0	1	827	43	2	7	5	2	15	58	27	1	2	0	4	2	9	1	0	Old	2
1593	57	PG	Married	45143.0	1	467	74	202	5	74	11	5	311	14	3	6	1	12	5	7	0	0	Old	0
1594	55	PG	Single	52569.0	1	216	54	85	0	3	0	0	95	7	1	2	0	6	4	3	0	0	New	4
1595	49	PG	Single	48432.0	1	779	3	322	3	50	4	3	424	42	5	7	1	14	6	8	1	0	Old	0
1596	62	PG	Married	17144.0	2	294	96	18	2	19	0	2	47	6	5	3	0	7	4	7	0	0	New	4
1597	38	UG	Single	36108.0	1	417	68	141	8	129	3	11	339	47	3	7	1	12	4	9	1	0	Old	2
1598	51	UG	Married	76445.0	1	799	2	739	107	309	140	80	1410	35	1	2	5	20	13	6	0	0	Old	3
1599	47	PG	Married	36663.0	1	225	40	18	0	6	3	3	35	5	1	1	1	5	3	2	0	0	New	4
1600	57	PG	Married	53843.0	1	527	64	378	0	88	19	4	562	73	4	8	5	16	3	7	0	0	Old	0
1601	66	PG	Married	90226.0	0	801	26	1083	108	649	253	151	2352	108	1	4	7	23	12	2	1	0	Old	3
1602	67	PG	Single	70638.0	0	699	69	1016	12	215	16	12	1334	63	1	4	5	19	10	3	1	0	Old	3
1603	62	UG	Married	44512.0	2	463	57	23	1	6	0	0	32	2	2	1	0	4	3	4	0	0	Old	2
1604	61	UG	Married	27116.0	2	306	78	12	1	21	2	2	41	3	2	2	0	5	3	7	0	0	New	4
1605	59	PG	Married	54072.0	2	497	71	35	0	4	0	0	39	0	1	2	0	4	2	8	0	0	Old	2
1606	45	UG	Married	71855.0	1	689	59	548	31	422	0	112	1141	28	4	5	5	21	11	3	0	0	Old	3
1607	32	UG	Single	51250.0	1	616	28	342	32	230	34	32	710	40	5	10	5	19	4	9	1	0	Old	0
1608	49	PG	Married	60432.0	1	94	61	365	3	15	4	3	401	11	5	7	2	14	5	6	0	0	New	4
1609	58	PG	Married	65526.0	1	32	22	397	19	69	12	0	506	9	1	4	4	16	8	2	0	0	New	4
1610	34	UG	Single	68655.0	0	789	95	456	19	832	75	118	1538	38	1	4	5	20	11	3	0	0	Old	3
1611	44	UG	Married	12393.0	0	968	38	5	6	15	11	7	57	13	1	2	0	5	3	9	0	0	Old	2
1612	32	UG	Single	64509.0	0	476	19	836	185	575	24	25	1722	77	1	6	3	18	9	4	2	0	Old	3
1613	47	UG	Single	33955.0	1	454	92	100	2	128	23	7	270	10	4	5	1	11	5	8	0	0	Old	2
1614	45	UG	Married	31353.0	2	342	24	10	0	10	3	1	31	7	2	1	1	4	2	8	1	0	New	4
1615	38	UG	Married	55434.0	1	575	21	238	115	215	169	69	882	76	3	5	3	21	13	4	0	0	Old	3
1616	39	UG	Married	28359.0	1	405	35	6	0	5	2	1	16	2	1	1	0	3	2	7	0	0	Old	2
1617	35	UG	Single	57100.0	1	202	9	158	11	99	15	11	311	17	2	3	2	12	7	3	0	0	New	4
1618	57	UG	Married	69139.0	1	313	23	86	12	75	33	15	227	6	1	4	1	10	5	4	0	0	New	4
1619	66	PG	Married	52973.0	1	847	92	856	0	76	12	9	1152	199	7	9	6	24	9	8	0	0	Old	0
1620	57	PG	Married	51717.0	1	473	55	98	1	17	0	1	122	5	1	3	0	7	4	7	1	0	Old	2
1621	51	UG	Married	18793.0	1	370	14	4	16	20	0	17	77	20	3	2	0	6	4	8	0	0	New	4
1622	40	UG	Married	66664.0	0	802	78	398	96	447	220	96	1289	32	1	5	7	18	6	3	0	0	Old	3
1623	63	UG	Single	50664.0	2	689	64	313	8	104	6	4	561	126	9	8	1	15	6	9	0	0	Old	0
1624	59	UG	Married	54414.0	2	682	49	109	18	16	24	26	211	18	4	3	1	9	5	4	0	0	Old	2
1625	70	PG	Married	54549.0	1	278	8	216	2	6	0	0	233	9	2	5	1	10	4	7	0	0	New	4
1626	51	PG	Single	47111.0	1	849	35	595	71	153	120	112	1092	41	6	3	2	15	10	9	0	0	Old	0
1627	59	PG	Single	41003.0	0	629	11	123	133	142	71	44	601	88	1	6	2	16	8	6	0	0	Old	0
1628	40	UG	Married	19444.0	1	287	8	16	0	23	3	2	54	10	3	4	1	7	2	7	1	0	New	4
1629	46	UG	Married	36301.0	1	407	53	11	12	35	3	5	78	12	1	3	0	6	3	7	0	0	Old	2
1630	75	PG	Married	73059.0	1	462	36	410	112	420	0	82	1095	71	1	9	3	25	13	4	0	0	Old	3
1631	53	PG	Married	42731.0	1	411	64	159	2	51	6	2	244	24	3	4	1	10	5	5	0	0	Old	2
1632	63	PG	Married	52854.0	2	257	43	105	0	10	0	1	116	0	2	2	1	7	4	5	0	0	New	4
1633	44	UG	Married	22775.0	1	535	40	5	1	8	0	0	15	1	1	1	0	3	2	8	0	0	Old	2
1634	74	PG	Married	46681.0	2	483	52	269	15	69	15	19	425	38	2	4	6	14	4	5	0	0	Old	0
1635	67	PG	Married	59821.0	1	367	11	629	0	70	0	0	734	35	6	11	2	20	7	8	0	0	New	0
1636	68	UG	Single	50002.0	1	537	21	443	5	71	21	16	638	82	2	8	2	17	7	7	0	0	Old	0
1637	77	UG	Married	69755.0	0	664	23	217	77	373	111	23	894	93	1	3	6	21	12	1	0	0	Old	3
1638	53	UG	Married	44078.0	2	170	17	24	1	10	2	0	41	4	2	2	0	5	3	5	0	0	New	4
1639	46	PG	Married	30560.0	1	527	6	9	1	5	4	5	31	7	1	1	0	4	3	7	0	0	Old	2
1640	53	PG	Married	35924.0	2	258	56	8	0	14	2	3	34	7	1	1	0	4	3	5	0	0	New	4
1641	58	PG	Single	64140.0	2	439	71	1459	0	61	0	15	1750	215	5	2	5	13	6	5	4	0	Old	0
1642	41	UG	Married	56386.0	2	770	51	230	48	214	13	32	612	75	8	9	1	17	7	9	0	0	Old	0
1643	43	UG	Married	24594.0	1	420	94	1	3	6	10	0	29	9	1	1	0	4	3	5	0	0	Old	2
1644	41	UG	Married	75774.0	1	304	27	340	21	134	258	14	823	56	1	7	5	20	8	4	0	0	New	1
1645	62	PG	Single	39228.0	0	427	1	7	1	6	0	3	20	3	1	0	0	3	3	4	0	0	Old	2
1646	48	PG	Married	58494.0	1	359	56	298	7	68	4	0	396	19	2	6	2	14	6	6	0	0	New	4
1647	41	UG	Single	58684.0	0	173	71	479	35	179	28	7	813	85	1	5	3	20	12	2	1	0	New	1
1648	55	UG	Single	57136.0	0	567	18	267	140	599	34	12	1179	127	1	7	5	19	7	6	1	0	Old	3
1649	72	PG	Single	56551.0	2	154	48	67	4	32	17	2	138	16	3	2	1	7	4	4	0	0	New	4
1650	40	UG	Married	22448.0	1	283	86	3	1	8	23	2	55	18	3	2	1	6	3	3	0	0	New	4
1651	61	UG	Single	82014.0	0	838	48	980	37	265	35	163	1511	31	1	3	6	21	12	6	1	0	Old	3
1652	59	UG	Single	34213.0	2	880	2	50	4	28	6	3	117	26	3	3	1	6	2	9	1	0	Old	2
1653	45	UG	Married	157146.0	0	586	13	1	0	1725	2	1	1730	1	0	0	28	28	0	1	0	0	Old	3
1654	75	PG	Single	25358.0	1	502	57	19	0	5	0	0	32	8	2	1	0	4	3	6	0	0	Old	2
1655	44	PG	Single	35544.0	1	125	77	30	5	23	4	1	67	4	1	2	0	5	3	7	0	0	New	4
1656	68	PG	Married	36634.0	1	557	0	213	9	76	4	3	335	30	3	5	2	12	5	7	0	0	Old	0
1657	68	PG	Married	62670.0	1	307	57	539	30	92	80	46	825	38	1	5	3	21	13	3	0	0	New	1
1658	50	UG	Married	50334.0	1	500	24	284	16	160	84	16	694	134	6	7	4	17	6	6	0	0	Old	0
1659	41	UG	Single	72066.0	0	166	55	1003	34	536	134	51	1792	34	1	4	6	16	6	2	3	0	New	1
1660	64	PG	Single	50729.0	2	669	62	239	13	143	45	4	496	52	9	6	2	15	7	6	0	0	Old	0
1661	54	UG	Married	34916.0	2	570	89	51	23	82	33	0	231	42	4	5	1	9	3	9	0	0	Old	2
1662	46	UG	Single	64892.0	1	191	77	527	24	230	32	24	902	65	2	6	4	22	12	4	0	0	New	1
1663	56	UG	Single	43602.0	2	66	45	19	5	12	10	3	68	19	3	3	1	6	2	6	0	0	New	4
1664	33	PG	Single	33996.0	0	392	46	40	2	15	8	0	71	6	1	1	1	5	3	4	0	0	Old	2
1665	37	UG	Single	41473.0	1	535	80	21	8	20	15	3	76	9	1	2	0	5	3	7	0	0	Old	2
1666	55	PG	Married	63246.0	2	473	60	593	30	91	29	22	772	7	1	6	3	21	12	4	0	0	Old	0
1667	63	PG	Married	36732.0	2	342	71	21	5	3	10	1	47	7	3	1	1	6	4	2	0	0	New	4
1668	52	PG	Married	69084.0	1	382	43	1181	107	199	39	30	1586	30	2	7	3	23	13	8	0	0	Old	0
1669	55	PG	Married	77766.0	1	652	97	1004	59	265	115	59	1529	27	2	11	10	32	11	6	2	0	Old	3
1670	37	PG	Single	37929.0	0	494	49	202	2	46	3	2	265	10	2	4	2	11	5	7	3	0	Old	2
1671	71	UG	Married	86610.0	0	576	66	446	107	768	33	196	1603	53	1	5	6	17	6	2	0	0	Old	3
1672	36	PG	Married	80141.0	0	400	20	1184	102	673	52	40	2091	40	1	7	4	21	10	6	2	0	Old	3
1673	67	UG	Married	72635.0	0	640	54	390	22	323	104	35	981	107	1	6	8	20	6	3	1	0	Old	3
1674	52	UG	Married	69016.0	1	744	61	726	53	363	123	107	1533	161	4	8	9	30	13	5	0	0	Old	3
1675	31	UG	Married	20193.0	0	738	18	8	8	22	24	11	82	9	1	1	1	6	4	4	0	0	Old	2
1676	47	UG	Married	27573.0	1	621	45	50	15	110	39	15	244	15	4	5	1	10	4	8	0	0	Old	2
1677	43	UG	Single	15862.0	1	527	26	1	1	4	11	9	36	10	1	1	0	4	3	8	0	0	Old	2
1678	46	PG	Married	49544.0	1	369	0	308	0	73	0	0	404	23	2	5	1	14	8	7	0	0	New	4
1679	42	UG	Married	33228.0	1	317	28	22	2	31	7	4	71	5	1	2	0	5	3	7	0	0	New	4
1680	44	UG	Married	70440.0	0	483	49	690	117	499	76	102	1572	88	1	5	10	22	7	3	1	0	Old	3
1681	51	UG	Married	38232.0	2	323	84	43	5	28	7	6	122	33	4	3	1	7	3	5	0	0	New	4
1682	67	PG	Married	22554.0	2	1000	38	27	0	10	0	0	41	4	4	2	0	6	4	5	0	0	Old	2
1683	39	PG	Married	23536.0	1	244	53	6	0	3	0	0	10	1	1	0	0	3	3	3	0	0	New	4
1684	70	UG	Married	49413.0	1	407	88	205	7	41	3	2	304	46	2	4	2	11	5	5	0	0	Old	2
1685	53	UG	Married	42231.0	2	256	99	24	0	8	0	1	37	4	1	1	0	4	3	5	0	0	New	4
1686	42	PG	Single	78789.0	0	850	12	667	50	850	21	83	1754	83	1	4	6	15	5	2	1	0	Old	3
1687	54	UG	Married	56534.0	1	501	35	691	7	61	10	0	815	46	4	10	4	21	7	8	3	0	Old	0
1688	51	UG	Single	58350.0	1	614	5	493	26	206	116	80	1001	80	4	8	3	23	12	6	0	0	Old	0
1689	33	UG	Single	81217.0	0	505	77	493	70	324	146	40	1157	84	1	3	7	21	11	1	0	0	Old	3
1690	71	UG	Single	49090.0	1	505	45	494	5	82	7	0	688	100	3	7	2	18	9	7	0	0	Old	0
1691	35	PG	Single	61787.0	0	547	71	621	73	414	78	48	1319	85	1	8	4	18	6	5	0	0	Old	3
1692	37	PG	Married	18169.0	1	655	40	9	0	5	0	0	21	7	1	1	0	3	2	8	0	0	Old	2
1693	41	UG	Single	24336.0	1	831	82	1	6	2	8	2	31	12	1	1	0	3	2	7	0	0	Old	2
1694	32	UG	Married	18222.0	0	705	70	12	4	19	12	6	67	14	1	2	0	5	3	8	0	0	Old	2
1695	70	UG	Single	62335.0	1	562	87	243	131	217	85	6	708	26	2	3	3	19	13	2	0	0	Old	3
1696	51	UG	Married	42033.0	2	808	95	11	1	4	2	0	25	7	1	1	0	3	2	7	0	0	Old	2
1697	39	PG	Married	86580.0	0	647	72	532	21	127	26	20	746	20	0	4	2	11	5	1	1	0	Old	3
1698	65	PG	Single	41437.0	2	805	5	29	0	2	0	0	32	1	1	1	0	4	3	7	0	0	Old	2
1699	71	PG	Single	73705.0	2	217	86	612	91	520	258	107	1695	107	2	9	6	23	8	5	0	0	New	1
1700	46	UG	Married	61064.0	1	827	80	387	126	342	0	45	1080	180	5	8	4	23	11	6	0	0	Old	0
1701	67	PG	Married	38452.0	2	251	62	56	0	14	0	0	72	2	3	3	0	6	3	7	0	0	New	4
1702	33	UG	Single	18358.0	1	381	49	6	8	19	16	4	57	4	3	3	0	7	4	7	0	0	Old	2
1703	49	PG	Married	55012.0	1	260	85	582	0	65	0	0	660	13	6	8	2	19	9	5	0	0	New	0
1704	49	UG	Married	9722.0	1	1030	7	6	17	16	6	16	103	42	4	3	1	7	3	8	1	0	Old	2
1705	38	PG	Married	38175.0	1	439	6	70	6	69	2	3	153	3	3	3	1	8	4	7	0	0	Old	2
1706	66	PG	Married	58656.0	1	807	25	962	12	194	16	24	1220	12	4	7	8	28	13	6	1	0	Old	0
1707	57	UG	Married	52117.0	1	842	55	112	10	107	30	0	279	20	2	5	2	11	4	7	0	0	Old	2
1708	44	UG	Married	64813.0	1	308	81	293	0	124	179	97	745	52	1	7	2	19	10	5	0	0	New	1
1709	49	PG	Married	54222.0	1	337	98	199	12	31	3	12	264	7	1	3	3	11	5	3	0	0	New	4
1710	36	UG	Married	83512.0	0	172	31	1060	61	835	80	20	2157	101	1	4	7	21	10	1	5	0	New	1
